,C0,C3,C5,C9,C13,C16,C20,C21,C23,C25,C26,C27,C29
Trondheim/audio/10,0.004561440000017569,0.003488160000017615,0.0006799999999884676,0.0005439999999907741,0.0005145599999991646,0.032806240000006426,0.0005145599999991646,0.006037200000022835,0.006037200000022835,0.0033540000000158443,0.008586240000028056,0.0048297600000211105,0.0033540000000158443
Trondheim/video,0.0023206399999935456,0.0015954399999955626,0.0015954399999955626,0.001450399999995966,0.002755759999995888,0.03567983999999669,0.002755759999995888,0.007939039999996567,0.007939039999996567,0.005356079999996766,0.010839839999995604,0.0020305599999943524,0.005356079999996766
Trondheim/video/01,0.007883600000001323,0.006844159999999988,0.005456080000000085,0.000511039999999241,0.0005543999999986227,0.04681536000000186,0.0005273599999995326,0.009188960000001245,0.010464160000001499,0.007883600000001323,0.012089760000000283,0.008139120000000943,0.007883600000001323
Trondheim/video/02,0.009158560000001259,0.008118639999999289,0.0067310400000000215,0.0006385599999987335,0.0009911199999983467,0.05956472000000268,0.0007132799999975958,0.012212399999999235,0.011739120000001435,0.010433760000001513,0.013364720000000219,0.009413600000000244,0.010433760000001513
Trondheim/video/03,0.006477200000002625,0.0010304799999953929,0.0010304799999953929,0.0008754399999961748,0.0012959999999981875,0.08977144000000159,0.000915280000000962,0.0077825600000025474,0.009057760000002801,0.0051996000000027465,0.010683360000001585,0.0067652000000038015,0.0051996000000027465
Trondheim/video/04,0.004608800000003299,0.0035553600000053365,0.0035553600000053365,0.0005267200000034222,0.0006368000000023244,0.03199824000000184,0.0006368000000023244,0.0060572800000038285,0.0060572800000038285,0.00487216000000501,0.00855920000000232,0.00487216000000501,0.00487216000000501
Trondheim/video/05,0.004272799999998966,0.0032961600000014357,0.0032961600000014357,0.000488320000002318,0.0005708799999979419,0.02966543999999871,0.0005708799999979419,0.005615679999998235,0.005615679999998235,0.004516960000000125,0.007935199999995035,0.004516960000000125,0.004516960000000125
Trondheim/video/06,0.0051716000000077145,0.003989520000008184,0.003989520000008184,0.0005910400000033178,0.0004841599999991786,0.03590568000000971,0.0004841599999991786,0.006796960000009733,0.006796960000009733,0.005467120000009373,0.009604400000011282,0.005467120000009373,0.005467120000009373
Trondheim/video/07,0.004513600000006335,0.003481920000009353,0.003481920000009353,0.0005158400000055963,0.0005225599999931774,0.03133728000000602,0.0005225599999931774,0.005932160000007514,0.005932160000007514,0.004771520000009133,0.008382400000005674,0.004771520000009133,0.004771520000009133
Trondheim/video/08,0.004702880000003518,0.0007216000000020983,0.0007216000000020983,0.0005772800000016787,0.00060320000000047,0.03428448000000017,0.00060320000000047,0.006224400000004238,0.006224400000004238,0.0034580000000055122,0.008852480000001606,0.004979520000006232,0.0034580000000055122
Trondheim/video/09,0.0047823999999998534,0.0036892800000032366,0.0036892800000032366,0.0005465600000036375,0.0005267199999963168,0.0332035199999936,0.0005267199999963168,0.006285439999999198,0.006285439999999198,0.005055680000001672,0.00888159999999516,0.005055680000001672,0.005055680000001672
Trondheim/video/10,0.004243199999994118,0.0007203999999916277,0.0007203999999916277,0.0005763199999933022,0.0005212800000009565,0.03342655999999877,0.0005212800000009565,0.005615999999992738,0.005615999999992738,0.003244000000002245,0.008304640000005747,0.004492799999990638,0.003244000000002245
