,C0,C1,C3,C4,C7,C10,C12,C13,C17,C18,C21,C24,C29
Trondheim/audio/10,0.0036460000000033688,0.0036460000000033688,0.006344000000012784,0.005124000000009232,0.033513119999994956,0.005124000000009232,0.0021876000000062845,0.03502271999999351,0.0024792800000099646,0.0005833600000073602,0.0023334400000081246,0.033513119999994956,0.0039040000000056807
Trondheim/video,0.0034590399999991917,0.0034590399999991917,0.008793199999997725,0.007539440000000397,0.040300479999999084,0.0074502400000007185,0.004789439999999701,0.04163087999999959,0.004789439999999701,0.003325999999999496,0.004656400000000005,0.040300479999999084,0.0061198400000002096
Trondheim/video/01,0.0031449600000001965,0.0031449600000001965,0.01362791999999935,0.010403120000002986,0.04823767999999795,0.010555600000001775,0.0020125600000024946,0.049504079999998396,0.006762000000000157,0.0005260800000002064,0.0020563200000012216,0.04823767999999795,0.01071912000000097
Trondheim/video/02,0.004365999999999204,0.004365999999999204,0.0083731199999999,0.007998560000002541,0.06053759999999819,0.00815104000000133,0.0009967199999980636,0.06177119999999903,0.002876640000000208,0.0006697599999974102,0.0011200799999979694,0.06053759999999819,0.004331279999998827
Trondheim/video/03,0.005797199999999947,0.005797199999999947,0.009777599999999609,0.0037625600000019688,0.10193751999999812,0.004229759999999416,0.0012865600000040445,0.10341831999999762,0.004382160000000468,0.0008449599999984514,0.0014346400000047055,0.10193751999999812,0.005735759999998535
Trondheim/video/04,0.003685999999994749,0.003685999999994749,0.005795999999996582,0.0062630400000003306,0.034614239999999796,0.0062630400000003306,0.0022115999999954283,0.03617344000000067,0.0025064799999938714,0.0005897599999968861,0.00235903999999465,0.034614239999999796,0.0030359999999980403
Trondheim/video/05,0.003455999999992798,0.003455999999992798,0.006889999999998508,0.005325599999999042,0.028860000000001662,0.005325599999999042,0.0021468000000020027,0.030160000000002185,0.002433040000003217,0.0005724800000024288,0.00228992000000261,0.028860000000001662,0.0042899999999974625
Trondheim/video/06,0.0033092800000034117,0.0033092800000034117,0.005167679999999564,0.005751679999999482,0.02969472000000195,0.005751679999999482,0.002036480000004559,0.031032320000001334,0.0022910400000064612,0.0006140800000054014,0.00216376000000551,0.02969472000000195,0.0027068799999980797
Trondheim/video/07,0.003191999999991424,0.003191999999991424,0.0075938399999984085,0.006161039999998508,0.03180815999999709,0.006161039999998508,0.003295439999998706,0.03324095999999699,0.003295439999998706,0.0005107199999940804,0.0031521599999990713,0.03180815999999709,0.004728239999998607
Trondheim/video/08,0.003272000000002606,0.003272000000002606,0.007330960000000886,0.005947760000001523,0.030707040000002905,0.005947760000001523,0.0031813600000027975,0.03209024000000227,0.0031813600000027975,0.0005235200000015539,0.00304304000000144,0.030707040000002905,0.00456456000000216
Trondheim/video/09,0.005755120000006997,0.005755120000006997,0.008298080000010088,0.005167679999999564,0.02884223999999591,0.005167679999999564,0.0020076000000024408,0.03014143999999419,0.002275280000002766,0.0005353600000006509,0.0021414400000026035,0.02884223999999591,0.005621280000006834
Trondheim/video/10,0.008195439999983734,0.008195439999983734,0.009418639999982048,0.009418639999982048,0.02759904000000546,0.009418639999982048,0.0057490399999871045,0.02884224000000657,0.006972239999985419,0.0004892799999964836,0.005871359999986225,0.02759904000000546,0.006972239999985419
