,C0,C3,C5,C8,C12,C13,C16,C17,C18,C20,C23,C25,C26
Trondheim/audio/10,,0.004626480000013089,0.007127280000020164,0.004501440000012735,0.004501440000012735,0.0043764000000123815,0.006126960000017334,0.006933600000017748,0.00472464000001338,0.004501440000012735,0.0032510400000091977,0.00600192000001698,0.0032510400000091977
Trondheim/video,0.0062840000000008445,0.006158320000000828,0.009256400000001719,0.004901520000000659,0.006032640000000811,0.005027200000000676,0.0083766400000016,0.008294880000001115,0.006032640000000811,0.006032640000000811,0.004775840000000642,0.008250960000001584,0.004775840000000642
Trondheim/video/01,0.005465199999999726,0.005442960000001662,0.008656000000001995,0.003551040000001393,0.00531144000000161,0.0036825600000014447,0.007735360000001634,0.007948560000000882,0.002904959999998624,0.00531144000000161,0.0031564800000012383,0.007603840000001583,0.0034195200000013415
Trondheim/video/02,0.006893919999999554,0.006882000000000943,0.010187920000001682,0.005124239999998892,0.006740160000001438,0.0052660799999983965,0.009195039999999821,0.009480480000000568,0.004319599999996981,0.006740160000001438,0.004709039999999831,0.009053200000000317,0.004982399999999387
Trondheim/video/03,0.008267439999999127,0.008251440000000443,0.011561440000001255,0.006489599999998319,0.008113680000001011,0.006627359999997751,0.010556319999999175,0.004259279999999421,0.0060916799999990445,0.008113680000001011,0.006082559999999404,0.010418559999999744,0.006351839999998887
Trondheim/video/04,0.005623200000002271,0.004373600000002753,0.006872800000001789,0.003373920000004915,0.004248640000001913,0.004373600000002753,0.005873120000003951,0.006622880000000109,0.004248640000001913,0.004248640000001913,0.0029990400000023953,0.005748160000003111,0.0032489600000040753
Trondheim/video/05,0.005795999999989476,0.00475439999999594,0.00747119999999768,0.004636799999989449,0.004618559999997274,0.004507999999990631,0.0063844799999941415,0.007293039999996864,0.004618559999997274,0.004618559999997274,0.0032601599999964037,0.006248639999995476,0.0033487999999906037
Trondheim/video/06,0.005399999999998073,0.004199999999997317,0.006599999999998829,0.004319999999996327,0.004079999999998307,0.004199999999997317,0.005639999999996093,0.0063600000000008095,0.004079999999998307,0.004079999999998307,0.002879999999997551,0.005519999999997083,0.0031199999999955708
Trondheim/video/07,0.006062399999997581,0.004715199999996145,0.007409599999999017,0.003637439999991443,0.0045804799999977774,0.004715199999996145,0.006331839999994315,0.0071401600000022825,0.0031526400000032595,0.0045804799999977774,0.0032332799999963413,0.006197119999995948,0.003502719999993076
Trondheim/video/08,0.005490240000000313,0.005451599999997114,0.00856680000000054,0.0039009599999992872,0.005295839999998719,0.0040454399999987345,0.007320719999995617,0.007657440000006233,0.0031737599999956956,0.005295839999998719,0.003738239999997006,0.0071649599999972224,0.00375647999999984
Trondheim/video/09,0.006055199999998706,0.004709599999998204,0.007400799999999208,0.0036331199999963815,0.0045750399999988645,0.004709599999998204,0.006324319999997385,0.007361919999997468,0.0045750399999988645,0.0045750399999988645,0.0032294399999983625,0.006189759999998046,0.003498559999997042
Trondheim/video/10,,0.005357600000007068,0.008253600000006855,0.003909600000007174,0.005212800000006013,0.005068000000004957,0.007095200000009072,0.007674400000002635,0.002899200000001656,0.005212800000006013,0.003764800000006119,0.006950400000008017,0.003764800000006119
